Mat:2917 | Nome:Aluno_1917 | Curso:Curso_2 | Ano:2020 | Coef:7.00
Mat:3873 | Nome:Aluno_2873 | Curso:Curso_3 | Ano:2021 | Coef:7.00
Mat:3874 | Nome:Aluno_2874 | Curso:Curso_4 | Ano:2022 | Coef:8.00
Mat:3875 | Nome:Aluno_2875 | Curso:Curso_0 | Ano:2018 | Coef:9.00
Mat:3876 | Nome:Aluno_2876 | Curso:Curso_1 | Ano:2019 | Coef:6.00
Mat:3877 | Nome:Aluno_2877 | Curso:Curso_2 | Ano:2020 | Coef:7.00
Mat:3878 | Nome:Aluno_2878 | Curso:Curso_3 | Ano:2021 | Coef:8.00
Mat:3879 | Nome:Aluno_2879 | Curso:Curso_4 | Ano:2022 | Coef:9.00
Mat:3880 | Nome:Aluno_2880 | Curso:Curso_0 | Ano:2018 | Coef:6.00
Mat:3881 | Nome:Aluno_2881 | Curso:Curso_1 | Ano:2019 | Coef:7.00
Mat:3882 | Nome:Aluno_2882 | Curso:Curso_2 | Ano:2020 | Coef:8.00
Mat:3883 | Nome:Aluno_2883 | Curso:Curso_3 | Ano:2021 | Coef:9.00
Mat:3884 | Nome:Aluno_2884 | Curso:Curso_4 | Ano:2022 | Coef:6.00
Mat:3885 | Nome:Aluno_2885 | Curso:Curso_0 | Ano:2018 | Coef:7.00
Mat:3886 | Nome:Aluno_2886 | Curso:Curso_1 | Ano:2019 | Coef:8.00
Mat:3887 | Nome:Aluno_2887 | Curso:Curso_2 | Ano:2020 | Coef:9.00
Mat:3888 | Nome:Aluno_2888 | Curso:Curso_3 | Ano:2021 | Coef:6.00
Mat:3889 | Nome:Aluno_2889 | Curso:Curso_4 | Ano:2022 | Coef:7.00
Mat:3890 | Nome:Aluno_2890 | Curso:Curso_0 | Ano:2018 | Coef:8.00
Mat:3891 | Nome:Aluno_2891 | Curso:Curso_1 | Ano:2019 | Coef:9.00
Mat:3892 | Nome:Aluno_2892 | Curso:Curso_2 | Ano:2020 | Coef:6.00
Mat:3893 | Nome:Aluno_2893 | Curso:Curso_3 | Ano:2021 | Coef:7.00
Mat:3894 | Nome:Aluno_2894 | Curso:Curso_4 | Ano:2022 | Coef:8.00
Mat:3895 | Nome:Aluno_2895 | Curso:Curso_0 | Ano:2018 | Coef:9.00
Mat:3896 | Nome:Aluno_2896 | Curso:Curso_1 | Ano:2019 | Coef:6.00
Mat:3897 | Nome:Aluno_2897 | Curso:Curso_2 | Ano:2020 | Coef:7.00
Mat:3898 | Nome:Aluno_2898 | Curso:Curso_3 | Ano:2021 | Coef:8.00
Mat:3899 | Nome:Aluno_2899 | Curso:Curso_4 | Ano:2022 | Coef:9.00
Mat:3900 | Nome:Aluno_2900 | Curso:Curso_0 | Ano:2018 | Coef:6.00
Mat:3901 | Nome:Aluno_2901 | Curso:Curso_1 | Ano:2019 | Coef:7.00
Mat:3902 | Nome:Aluno_2902 | Curso:Curso_2 | Ano:2020 | Coef:8.00
Mat:3903 | Nome:Aluno_2903 | Curso:Curso_3 | Ano:2021 | Coef:9.00
Mat:3904 | Nome:Aluno_2904 | Curso:Curso_4 | Ano:2022 | Coef:6.00
Mat:3905 | Nome:Aluno_2905 | Curso:Curso_0 | Ano:2018 | Coef:7.00
Mat:3906 | Nome:Aluno_2906 | Curso:Curso_1 | Ano:2019 | Coef:8.00
Mat:3907 | Nome:Aluno_2907 | Curso:Curso_2 | Ano:2020 | Coef:9.00
Mat:3908 | Nome:Aluno_2908 | Curso:Curso_3 | Ano:2021 | Coef:6.00
Mat:3909 | Nome:Aluno_2909 | Curso:Curso_4 | Ano:2022 | Coef:7.00
Mat:3910 | Nome:Aluno_2910 | Curso:Curso_0 | Ano:2018 | Coef:8.00
Mat:3911 | Nome:Aluno_2911 | Curso:Curso_1 | Ano:2019 | Coef:9.00
Mat:3912 | Nome:Aluno_2912 | Curso:Curso_2 | Ano:2020 | Coef:6.00
Mat:3913 | Nome:Aluno_2913 | Curso:Curso_3 | Ano:2021 | Coef:7.00
Mat:3914 | Nome:Aluno_2914 | Curso:Curso_4 | Ano:2022 | Coef:8.00
Mat:3915 | Nome:Aluno_2915 | Curso:Curso_0 | Ano:2018 | Coef:9.00
Mat:3916 | Nome:Aluno_2916 | Curso:Curso_1 | Ano:2019 | Coef:6.00
Mat:3917 | Nome:Aluno_2917 | Curso:Curso_2 | Ano:2020 | Coef:7.00
Mat:3918 | Nome:Aluno_2918 | Curso:Curso_3 | Ano:2021 | Coef:8.00
Mat:3919 | Nome:Aluno_2919 | Curso:Curso_4 | Ano:2022 | Coef:9.00
Mat:3920 | Nome:Aluno_2920 | Curso:Curso_0 | Ano:2018 | Coef:6.00
Mat:3921 | Nome:Aluno_2921 | Curso:Curso_1 | Ano:2019 | Coef:7.00
Mat:3922 | Nome:Aluno_2922 | Curso:Curso_2 | Ano:2020 | Coef:8.00
Mat:3923 | Nome:Aluno_2923 | Curso:Curso_3 | Ano:2021 | Coef:9.00
Mat:3924 | Nome:Aluno_2924 | Curso:Curso_4 | Ano:2022 | Coef:6.00
Mat:3925 | Nome:Aluno_2925 | Curso:Curso_0 | Ano:2018 | Coef:7.00
Mat:3926 | Nome:Aluno_2926 | Curso:Curso_1 | Ano:2019 | Coef:8.00
Mat:3927 | Nome:Aluno_2927 | Curso:Curso_2 | Ano:2020 | Coef:9.00
Mat:3928 | Nome:Aluno_2928 | Curso:Curso_3 | Ano:2021 | Coef:6.00
Mat:3929 | Nome:Aluno_2929 | Curso:Curso_4 | Ano:2022 | Coef:7.00
Mat:3930 | Nome:Aluno_2930 | Curso:Curso_0 | Ano:2018 | Coef:8.00
Mat:3931 | Nome:Aluno_2931 | Curso:Curso_1 | Ano:2019 | Coef:9.00
Mat:3932 | Nome:Aluno_2932 | Curso:Curso_2 | Ano:2020 | Coef:6.00
Mat:3933 | Nome:Aluno_2933 | Curso:Curso_3 | Ano:2021 | Coef:7.00
Mat:3934 | Nome:Aluno_2934 | Curso:Curso_4 | Ano:2022 | Coef:8.00
Mat:3935 | Nome:Aluno_2935 | Curso:Curso_0 | Ano:2018 | Coef:9.00
Mat:3936 | Nome:Aluno_2936 | Curso:Curso_1 | Ano:2019 | Coef:6.00
Mat:3937 | Nome:Aluno_2937 | Curso:Curso_2 | Ano:2020 | Coef:7.00
Mat:3938 | Nome:Aluno_2938 | Curso:Curso_3 | Ano:2021 | Coef:8.00
Mat:3939 | Nome:Aluno_2939 | Curso:Curso_4 | Ano:2022 | Coef:9.00
Mat:3940 | Nome:Aluno_2940 | Curso:Curso_0 | Ano:2018 | Coef:6.00
Mat:3941 | Nome:Aluno_2941 | Curso:Curso_1 | Ano:2019 | Coef:7.00
Mat:3942 | Nome:Aluno_2942 | Curso:Curso_2 | Ano:2020 | Coef:8.00
Mat:3943 | Nome:Aluno_2943 | Curso:Curso_3 | Ano:2021 | Coef:9.00
Mat:3944 | Nome:Aluno_2944 | Curso:Curso_4 | Ano:2022 | Coef:6.00
Mat:3945 | Nome:Aluno_2945 | Curso:Curso_0 | Ano:2018 | Coef:7.00
Mat:3946 | Nome:Aluno_2946 | Curso:Curso_1 | Ano:2019 | Coef:8.00
Mat:3947 | Nome:Aluno_2947 | Curso:Curso_2 | Ano:2020 | Coef:9.00
Mat:3948 | Nome:Aluno_2948 | Curso:Curso_3 | Ano:2021 | Coef:6.00
Mat:3949 | Nome:Aluno_2949 | Curso:Curso_4 | Ano:2022 | Coef:7.00
Mat:3950 | Nome:Aluno_2950 | Curso:Curso_0 | Ano:2018 | Coef:8.00
Mat:3951 | Nome:Aluno_2951 | Curso:Curso_1 | Ano:2019 | Coef:9.00
Mat:3952 | Nome:Aluno_2952 | Curso:Curso_2 | Ano:2020 | Coef:6.00
Mat:3953 | Nome:Aluno_2953 | Curso:Curso_3 | Ano:2021 | Coef:7.00
Mat:3954 | Nome:Aluno_2954 | Curso:Curso_4 | Ano:2022 | Coef:8.00
Mat:3955 | Nome:Aluno_2955 | Curso:Curso_0 | Ano:2018 | Coef:9.00
Mat:3956 | Nome:Aluno_2956 | Curso:Curso_1 | Ano:2019 | Coef:6.00
Mat:3957 | Nome:Aluno_2957 | Curso:Curso_2 | Ano:2020 | Coef:7.00
Mat:3958 | Nome:Aluno_2958 | Curso:Curso_3 | Ano:2021 | Coef:8.00
Mat:3959 | Nome:Aluno_2959 | Curso:Curso_4 | Ano:2022 | Coef:9.00
Mat:3960 | Nome:Aluno_2960 | Curso:Curso_0 | Ano:2018 | Coef:6.00
Mat:3961 | Nome:Aluno_2961 | Curso:Curso_1 | Ano:2019 | Coef:7.00
Mat:3962 | Nome:Aluno_2962 | Curso:Curso_2 | Ano:2020 | Coef:8.00
Mat:3963 | Nome:Aluno_2963 | Curso:Curso_3 | Ano:2021 | Coef:9.00
Mat:3964 | Nome:Aluno_2964 | Curso:Curso_4 | Ano:2022 | Coef:6.00
Mat:3965 | Nome:Aluno_2965 | Curso:Curso_0 | Ano:2018 | Coef:7.00
Mat:3966 | Nome:Aluno_2966 | Curso:Curso_1 | Ano:2019 | Coef:8.00
Mat:3967 | Nome:Aluno_2967 | Curso:Curso_2 | Ano:2020 | Coef:9.00
Mat:3968 | Nome:Aluno_2968 | Curso:Curso_3 | Ano:2021 | Coef:6.00
Mat:3969 | Nome:Aluno_2969 | Curso:Curso_4 | Ano:2022 | Coef:7.00
Mat:3970 | Nome:Aluno_2970 | Curso:Curso_0 | Ano:2018 | Coef:8.00
Mat:3971 | Nome:Aluno_2971 | Curso:Curso_1 | Ano:2019 | Coef:9.00
Mat:3972 | Nome:Aluno_2972 | Curso:Curso_2 | Ano:2020 | Coef:6.00
Mat:3973 | Nome:Aluno_2973 | Curso:Curso_3 | Ano:2021 | Coef:7.00
Mat:3974 | Nome:Aluno_2974 | Curso:Curso_4 | Ano:2022 | Coef:8.00
Mat:3975 | Nome:Aluno_2975 | Curso:Curso_0 | Ano:2018 | Coef:9.00
Mat:3976 | Nome:Aluno_2976 | Curso:Curso_1 | Ano:2019 | Coef:6.00
Mat:3977 | Nome:Aluno_2977 | Curso:Curso_2 | Ano:2020 | Coef:7.00
Mat:3978 | Nome:Aluno_2978 | Curso:Curso_3 | Ano:2021 | Coef:8.00
Mat:3979 | Nome:Aluno_2979 | Curso:Curso_4 | Ano:2022 | Coef:9.00
Mat:3980 | Nome:Aluno_2980 | Curso:Curso_0 | Ano:2018 | Coef:6.00
Mat:3981 | Nome:Aluno_2981 | Curso:Curso_1 | Ano:2019 | Coef:7.00
Mat:3982 | Nome:Aluno_2982 | Curso:Curso_2 | Ano:2020 | Coef:8.00
Mat:3983 | Nome:Aluno_2983 | Curso:Curso_3 | Ano:2021 | Coef:9.00
Mat:3984 | Nome:Aluno_2984 | Curso:Curso_4 | Ano:2022 | Coef:6.00
Mat:3985 | Nome:Aluno_2985 | Curso:Curso_0 | Ano:2018 | Coef:7.00
Mat:3986 | Nome:Aluno_2986 | Curso:Curso_1 | Ano:2019 | Coef:8.00
Mat:3987 | Nome:Aluno_2987 | Curso:Curso_2 | Ano:2020 | Coef:9.00
Mat:3988 | Nome:Aluno_2988 | Curso:Curso_3 | Ano:2021 | Coef:6.00
Mat:3989 | Nome:Aluno_2989 | Curso:Curso_4 | Ano:2022 | Coef:7.00
Mat:3990 | Nome:Aluno_2990 | Curso:Curso_0 | Ano:2018 | Coef:8.00
Mat:3991 | Nome:Aluno_2991 | Curso:Curso_1 | Ano:2019 | Coef:9.00
Mat:3992 | Nome:Aluno_2992 | Curso:Curso_2 | Ano:2020 | Coef:6.00
Mat:3993 | Nome:Aluno_2993 | Curso:Curso_3 | Ano:2021 | Coef:7.00
Mat:3994 | Nome:Aluno_2994 | Curso:Curso_4 | Ano:2022 | Coef:8.00
Mat:3995 | Nome:Aluno_2995 | Curso:Curso_0 | Ano:2018 | Coef:9.00
Mat:3996 | Nome:Aluno_2996 | Curso:Curso_1 | Ano:2019 | Coef:6.00
Mat:3997 | Nome:Aluno_2997 | Curso:Curso_2 | Ano:2020 | Coef:7.00
Mat:3998 | Nome:Aluno_2998 | Curso:Curso_3 | Ano:2021 | Coef:8.00
Mat:3999 | Nome:Aluno_2999 | Curso:Curso_4 | Ano:2022 | Coef:9.00
Mat:4000 | Nome:Aluno_3000 | Curso:Curso_0 | Ano:2018 | Coef:6.00
Mat:4002 | Nome:Aluno_3002 | Curso:Curso_2 | Ano:2020 | Coef:8.00
Mat:4003 | Nome:Aluno_3003 | Curso:Curso_3 | Ano:2021 | Coef:9.00
Mat:4004 | Nome:Aluno_3004 | Curso:Curso_4 | Ano:2022 | Coef:6.00
Mat:4006 | Nome:Aluno_3006 | Curso:Curso_1 | Ano:2019 | Coef:8.00
Mat:4007 | Nome:Aluno_3007 | Curso:Curso_2 | Ano:2020 | Coef:9.00
Mat:4008 | Nome:Aluno_3008 | Curso:Curso_3 | Ano:2021 | Coef:6.00
Mat:4010 | Nome:Aluno_3010 | Curso:Curso_0 | Ano:2018 | Coef:8.00
Mat:4011 | Nome:Aluno_3011 | Curso:Curso_1 | Ano:2019 | Coef:9.00
Mat:4012 | Nome:Aluno_3012 | Curso:Curso_2 | Ano:2020 | Coef:6.00
Mat:4013 | Nome:Aluno_3013 | Curso:Curso_3 | Ano:2021 | Coef:7.00
Mat:4014 | Nome:Aluno_3014 | Curso:Curso_4 | Ano:2022 | Coef:8.00
Mat:4015 | Nome:Aluno_3015 | Curso:Curso_0 | Ano:2018 | Coef:9.00
Mat:4016 | Nome:Aluno_3016 | Curso:Curso_1 | Ano:2019 | Coef:6.00
Mat:4017 | Nome:Aluno_3017 | Curso:Curso_2 | Ano:2020 | Coef:7.00
Mat:4018 | Nome:Aluno_3018 | Curso:Curso_3 | Ano:2021 | Coef:8.00
Mat:4019 | Nome:Aluno_3019 | Curso:Curso_4 | Ano:2022 | Coef:9.00
Mat:4021 | Nome:Aluno_3021 | Curso:Curso_1 | Ano:2019 | Coef:7.00
Mat:4022 | Nome:Aluno_3022 | Curso:Curso_2 | Ano:2020 | Coef:8.00
Mat:4023 | Nome:Aluno_3023 | Curso:Curso_3 | Ano:2021 | Coef:9.00
Mat:4024 | Nome:Aluno_3024 | Curso:Curso_4 | Ano:2022 | Coef:6.00
Mat:4025 | Nome:Aluno_3025 | Curso:Curso_0 | Ano:2018 | Coef:7.00
Mat:4026 | Nome:Aluno_3026 | Curso:Curso_1 | Ano:2019 | Coef:8.00
Mat:4027 | Nome:Aluno_3027 | Curso:Curso_2 | Ano:2020 | Coef:9.00
Mat:4028 | Nome:Aluno_3028 | Curso:Curso_3 | Ano:2021 | Coef:6.00
Mat:4029 | Nome:Aluno_3029 | Curso:Curso_4 | Ano:2022 | Coef:7.00
Mat:4030 | Nome:Aluno_3030 | Curso:Curso_0 | Ano:2018 | Coef:8.00
Mat:4031 | Nome:Aluno_3031 | Curso:Curso_1 | Ano:2019 | Coef:9.00
Mat:4032 | Nome:Aluno_3032 | Curso:Curso_2 | Ano:2020 | Coef:6.00
Mat:4033 | Nome:Aluno_3033 | Curso:Curso_3 | Ano:2021 | Coef:7.00
Mat:4034 | Nome:Aluno_3034 | Curso:Curso_4 | Ano:2022 | Coef:8.00
Mat:4035 | Nome:Aluno_3035 | Curso:Curso_0 | Ano:2018 | Coef:9.00
Mat:4036 | Nome:Aluno_3036 | Curso:Curso_1 | Ano:2019 | Coef:6.00
Mat:4037 | Nome:Aluno_3037 | Curso:Curso_2 | Ano:2020 | Coef:7.00
Mat:4038 | Nome:Aluno_3038 | Curso:Curso_3 | Ano:2021 | Coef:8.00
Mat:4039 | Nome:Aluno_3039 | Curso:Curso_4 | Ano:2022 | Coef:9.00
Mat:4040 | Nome:Aluno_3040 | Curso:Curso_0 | Ano:2018 | Coef:6.00
Mat:4041 | Nome:Aluno_3041 | Curso:Curso_1 | Ano:2019 | Coef:7.00
Mat:4042 | Nome:Aluno_3042 | Curso:Curso_2 | Ano:2020 | Coef:8.00
Mat:4043 | Nome:Aluno_3043 | Curso:Curso_3 | Ano:2021 | Coef:9.00
Mat:4044 | Nome:Aluno_3044 | Curso:Curso_4 | Ano:2022 | Coef:6.00
Mat:4045 | Nome:Aluno_3045 | Curso:Curso_0 | Ano:2018 | Coef:7.00
Mat:4046 | Nome:Aluno_3046 | Curso:Curso_1 | Ano:2019 | Coef:8.00
Mat:4047 | Nome:Aluno_3047 | Curso:Curso_2 | Ano:2020 | Coef:9.00
Mat:4048 | Nome:Aluno_3048 | Curso:Curso_3 | Ano:2021 | Coef:6.00
Mat:4049 | Nome:Aluno_3049 | Curso:Curso_4 | Ano:2022 | Coef:7.00
Mat:4050 | Nome:Aluno_3050 | Curso:Curso_0 | Ano:2018 | Coef:8.00
Mat:4051 | Nome:Aluno_3051 | Curso:Curso_1 | Ano:2019 | Coef:9.00
Mat:4052 | Nome:Aluno_3052 | Curso:Curso_2 | Ano:2020 | Coef:6.00
Mat:4053 | Nome:Aluno_3053 | Curso:Curso_3 | Ano:2021 | Coef:7.00
Mat:4054 | Nome:Aluno_3054 | Curso:Curso_4 | Ano:2022 | Coef:8.00
Mat:4055 | Nome:Aluno_3055 | Curso:Curso_0 | Ano:2018 | Coef:9.00
Mat:4056 | Nome:Aluno_3056 | Curso:Curso_1 | Ano:2019 | Coef:6.00
Mat:4057 | Nome:Aluno_3057 | Curso:Curso_2 | Ano:2020 | Coef:7.00
Mat:4058 | Nome:Aluno_3058 | Curso:Curso_3 | Ano:2021 | Coef:8.00
Mat:4059 | Nome:Aluno_3059 | Curso:Curso_4 | Ano:2022 | Coef:9.00
Mat:4060 | Nome:Aluno_3060 | Curso:Curso_0 | Ano:2018 | Coef:6.00
Mat:4061 | Nome:Aluno_3061 | Curso:Curso_1 | Ano:2019 | Coef:7.00
Mat:4062 | Nome:Aluno_3062 | Curso:Curso_2 | Ano:2020 | Coef:8.00
Mat:4063 | Nome:Aluno_3063 | Curso:Curso_3 | Ano:2021 | Coef:9.00
Mat:4064 | Nome:Aluno_3064 | Curso:Curso_4 | Ano:2022 | Coef:6.00
Mat:4065 | Nome:Aluno_3065 | Curso:Curso_0 | Ano:2018 | Coef:7.00
Mat:4066 | Nome:Aluno_3066 | Curso:Curso_1 | Ano:2019 | Coef:8.00
Mat:4067 | Nome:Aluno_3067 | Curso:Curso_2 | Ano:2020 | Coef:9.00
Mat:4068 | Nome:Aluno_3068 | Curso:Curso_3 | Ano:2021 | Coef:6.00
Mat:4069 | Nome:Aluno_3069 | Curso:Curso_4 | Ano:2022 | Coef:7.00
Mat:4070 | Nome:Aluno_3070 | Curso:Curso_0 | Ano:2018 | Coef:8.00
Mat:4071 | Nome:Aluno_3071 | Curso:Curso_1 | Ano:2019 | Coef:9.00
Mat:4072 | Nome:Aluno_3072 | Curso:Curso_2 | Ano:2020 | Coef:6.00
Mat:4073 | Nome:Aluno_3073 | Curso:Curso_3 | Ano:2021 | Coef:7.00
Mat:4074 | Nome:Aluno_3074 | Curso:Curso_4 | Ano:2022 | Coef:8.00
Mat:4075 | Nome:Aluno_3075 | Curso:Curso_0 | Ano:2018 | Coef:9.00
Mat:4076 | Nome:Aluno_3076 | Curso:Curso_1 | Ano:2019 | Coef:6.00
Mat:4077 | Nome:Aluno_3077 | Curso:Curso_2 | Ano:2020 | Coef:7.00
Mat:4078 | Nome:Aluno_3078 | Curso:Curso_3 | Ano:2021 | Coef:8.00
Mat:4079 | Nome:Aluno_3079 | Curso:Curso_4 | Ano:2022 | Coef:9.00
Mat:4080 | Nome:Aluno_3080 | Curso:Curso_0 | Ano:2018 | Coef:6.00
Mat:4081 | Nome:Aluno_3081 | Curso:Curso_1 | Ano:2019 | Coef:7.00
Mat:4082 | Nome:Aluno_3082 | Curso:Curso_2 | Ano:2020 | Coef:8.00
Mat:4083 | Nome:Aluno_3083 | Curso:Curso_3 | Ano:2021 | Coef:9.00
Mat:4084 | Nome:Aluno_3084 | Curso:Curso_4 | Ano:2022 | Coef:6.00
Mat:4085 | Nome:Aluno_3085 | Curso:Curso_0 | Ano:2018 | Coef:7.00
Mat:4086 | Nome:Aluno_3086 | Curso:Curso_1 | Ano:2019 | Coef:8.00
Mat:4087 | Nome:Aluno_3087 | Curso:Curso_2 | Ano:2020 | Coef:9.00
Mat:4088 | Nome:Aluno_3088 | Curso:Curso_3 | Ano:2021 | Coef:6.00
Mat:4089 | Nome:Aluno_3089 | Curso:Curso_4 | Ano:2022 | Coef:7.00
Mat:4090 | Nome:Aluno_3090 | Curso:Curso_0 | Ano:2018 | Coef:8.00
Mat:4091 | Nome:Aluno_3091 | Curso:Curso_1 | Ano:2019 | Coef:9.00
Mat:4092 | Nome:Aluno_3092 | Curso:Curso_2 | Ano:2020 | Coef:6.00
Mat:4093 | Nome:Aluno_3093 | Curso:Curso_3 | Ano:2021 | Coef:7.00
Mat:4094 | Nome:Aluno_3094 | Curso:Curso_4 | Ano:2022 | Coef:8.00
Mat:4095 | Nome:Aluno_3095 | Curso:Curso_0 | Ano:2018 | Coef:9.00
Mat:4096 | Nome:Aluno_3096 | Curso:Curso_1 | Ano:2019 | Coef:6.00
Mat:4097 | Nome:Aluno_3097 | Curso:Curso_2 | Ano:2020 | Coef:7.00
Mat:4098 | Nome:Aluno_3098 | Curso:Curso_3 | Ano:2021 | Coef:8.00
Mat:4099 | Nome:Aluno_3099 | Curso:Curso_4 | Ano:2022 | Coef:9.00
Mat:4100 | Nome:Aluno_3100 | Curso:Curso_0 | Ano:2018 | Coef:6.00
Mat:4101 | Nome:Aluno_3101 | Curso:Curso_1 | Ano:2019 | Coef:7.00
Mat:4102 | Nome:Aluno_3102 | Curso:Curso_2 | Ano:2020 | Coef:8.00
Mat:4103 | Nome:Aluno_3103 | Curso:Curso_3 | Ano:2021 | Coef:9.00
Mat:4104 | Nome:Aluno_3104 | Curso:Curso_4 | Ano:2022 | Coef:6.00
Mat:4105 | Nome:Aluno_3105 | Curso:Curso_0 | Ano:2018 | Coef:7.00
Mat:4106 | Nome:Aluno_3106 | Curso:Curso_1 | Ano:2019 | Coef:8.00
Mat:4107 | Nome:Aluno_3107 | Curso:Curso_2 | Ano:2020 | Coef:9.00
Mat:4108 | Nome:Aluno_3108 | Curso:Curso_3 | Ano:2021 | Coef:6.00
Mat:4109 | Nome:Aluno_3109 | Curso:Curso_4 | Ano:2022 | Coef:7.00
Mat:4110 | Nome:Aluno_3110 | Curso:Curso_0 | Ano:2018 | Coef:8.00
Mat:4111 | Nome:Aluno_3111 | Curso:Curso_1 | Ano:2019 | Coef:9.00
Mat:4112 | Nome:Aluno_3112 | Curso:Curso_2 | Ano:2020 | Coef:6.00
Mat:4113 | Nome:Aluno_3113 | Curso:Curso_3 | Ano:2021 | Coef:7.00
Mat:4114 | Nome:Aluno_3114 | Curso:Curso_4 | Ano:2022 | Coef:8.00
Mat:4115 | Nome:Aluno_3115 | Curso:Curso_0 | Ano:2018 | Coef:9.00
Mat:4116 | Nome:Aluno_3116 | Curso:Curso_1 | Ano:2019 | Coef:6.00
Mat:4117 | Nome:Aluno_3117 | Curso:Curso_2 | Ano:2020 | Coef:7.00
Mat:4118 | Nome:Aluno_3118 | Curso:Curso_3 | Ano:2021 | Coef:8.00
Mat:4119 | Nome:Aluno_3119 | Curso:Curso_4 | Ano:2022 | Coef:9.00
Mat:4120 | Nome:Aluno_3120 | Curso:Curso_0 | Ano:2018 | Coef:6.00
Mat:4121 | Nome:Aluno_3121 | Curso:Curso_1 | Ano:2019 | Coef:7.00
Mat:4122 | Nome:Aluno_3122 | Curso:Curso_2 | Ano:2020 | Coef:8.00
Mat:4123 | Nome:Aluno_3123 | Curso:Curso_3 | Ano:2021 | Coef:9.00
Mat:4124 | Nome:Aluno_3124 | Curso:Curso_4 | Ano:2022 | Coef:6.00
Mat:4125 | Nome:Aluno_3125 | Curso:Curso_0 | Ano:2018 | Coef:7.00
Mat:4126 | Nome:Aluno_3126 | Curso:Curso_1 | Ano:2019 | Coef:8.00
Mat:4127 | Nome:Aluno_3127 | Curso:Curso_2 | Ano:2020 | Coef:9.00
Mat:4128 | Nome:Aluno_3128 | Curso:Curso_3 | Ano:2021 | Coef:6.00
Mat:4129 | Nome:Aluno_3129 | Curso:Curso_4 | Ano:2022 | Coef:7.00
Mat:4130 | Nome:Aluno_3130 | Curso:Curso_0 | Ano:2018 | Coef:8.00
Mat:4131 | Nome:Aluno_3131 | Curso:Curso_1 | Ano:2019 | Coef:9.00
Mat:4132 | Nome:Aluno_3132 | Curso:Curso_2 | Ano:2020 | Coef:6.00
Mat:4133 | Nome:Aluno_3133 | Curso:Curso_3 | Ano:2021 | Coef:7.00
Mat:4134 | Nome:Aluno_3134 | Curso:Curso_4 | Ano:2022 | Coef:8.00
Mat:4135 | Nome:Aluno_3135 | Curso:Curso_0 | Ano:2018 | Coef:9.00
Mat:4136 | Nome:Aluno_3136 | Curso:Curso_1 | Ano:2019 | Coef:6.00
Mat:4137 | Nome:Aluno_3137 | Curso:Curso_2 | Ano:2020 | Coef:7.00
Mat:4138 | Nome:Aluno_3138 | Curso:Curso_3 | Ano:2021 | Coef:8.00
Mat:4139 | Nome:Aluno_3139 | Curso:Curso_4 | Ano:2022 | Coef:9.00
Mat:4140 | Nome:Aluno_3140 | Curso:Curso_0 | Ano:2018 | Coef:6.00
Mat:4141 | Nome:Aluno_3141 | Curso:Curso_1 | Ano:2019 | Coef:7.00
Mat:4142 | Nome:Aluno_3142 | Curso:Curso_2 | Ano:2020 | Coef:8.00
Mat:4143 | Nome:Aluno_3143 | Curso:Curso_3 | Ano:2021 | Coef:9.00
Mat:4144 | Nome:Aluno_3144 | Curso:Curso_4 | Ano:2022 | Coef:6.00
Mat:4145 | Nome:Aluno_3145 | Curso:Curso_0 | Ano:2018 | Coef:7.00
Mat:4146 | Nome:Aluno_3146 | Curso:Curso_1 | Ano:2019 | Coef:8.00
Mat:4147 | Nome:Aluno_3147 | Curso:Curso_2 | Ano:2020 | Coef:9.00
Mat:4148 | Nome:Aluno_3148 | Curso:Curso_3 | Ano:2021 | Coef:6.00
Mat:4149 | Nome:Aluno_3149 | Curso:Curso_4 | Ano:2022 | Coef:7.00
Mat:4150 | Nome:Aluno_3150 | Curso:Curso_0 | Ano:2018 | Coef:8.00
Mat:4151 | Nome:Aluno_3151 | Curso:Curso_1 | Ano:2019 | Coef:9.00
Mat:4152 | Nome:Aluno_3152 | Curso:Curso_2 | Ano:2020 | Coef:6.00
Mat:4153 | Nome:Aluno_3153 | Curso:Curso_3 | Ano:2021 | Coef:7.00
Mat:4154 | Nome:Aluno_3154 | Curso:Curso_4 | Ano:2022 | Coef:8.00
Mat:4155 | Nome:Aluno_3155 | Curso:Curso_0 | Ano:2018 | Coef:9.00
Mat:4156 | Nome:Aluno_3156 | Curso:Curso_1 | Ano:2019 | Coef:6.00
Mat:4157 | Nome:Aluno_3157 | Curso:Curso_2 | Ano:2020 | Coef:7.00
Mat:4158 | Nome:Aluno_3158 | Curso:Curso_3 | Ano:2021 | Coef:8.00
Mat:4159 | Nome:Aluno_3159 | Curso:Curso_4 | Ano:2022 | Coef:9.00
Mat:4160 | Nome:Aluno_3160 | Curso:Curso_0 | Ano:2018 | Coef:6.00
Mat:4161 | Nome:Aluno_3161 | Curso:Curso_1 | Ano:2019 | Coef:7.00
Mat:4162 | Nome:Aluno_3162 | Curso:Curso_2 | Ano:2020 | Coef:8.00
Mat:4163 | Nome:Aluno_3163 | Curso:Curso_3 | Ano:2021 | Coef:9.00
Mat:4164 | Nome:Aluno_3164 | Curso:Curso_4 | Ano:2022 | Coef:6.00
Mat:4165 | Nome:Aluno_3165 | Curso:Curso_0 | Ano:2018 | Coef:7.00
Mat:4166 | Nome:Aluno_3166 | Curso:Curso_1 | Ano:2019 | Coef:8.00
